,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
1241,Toronto Dominion Centre / Design Exchange,43.6471768,-79.38157640000001,Movenpick Cafe,43.647686808930885,-79.3772953884033,Café
1242,Toronto Dominion Centre / Design Exchange,43.6471768,-79.38157640000001,The National Club,43.64934259283233,-79.3805735731846,Wine Bar
1243,Toronto Dominion Centre / Design Exchange,43.6471768,-79.38157640000001,Dineen Coffee,43.650497,-79.378765,Café
1244,Toronto Dominion Centre / Design Exchange,43.6471768,-79.38157640000001,Soho House Toronto,43.64873430659662,-79.38654117564838,Speakeasy
1245,Toronto Dominion Centre / Design Exchange,43.6471768,-79.38157640000001,Beerbistro,43.64941904378835,-79.37723726034164,Gastropub
1246,Toronto Dominion Centre / Design Exchange,43.6471768,-79.38157640000001,Brookfield Place,43.646790641203026,-79.37876938530562,Shopping Mall
1247,Toronto Dominion Centre / Design Exchange,43.6471768,-79.38157640000001,John & Sons Oyster House,43.65060229830571,-79.38155510682869,Seafood Restaurant
1248,Toronto Dominion Centre / Design Exchange,43.6471768,-79.38157640000001,Craft Beer Market,43.6498722789121,-79.37839828995996,Beer Bar
1249,Toronto Dominion Centre / Design Exchange,43.6471768,-79.38157640000001,Starbucks,43.646516,-79.380059,Coffee Shop
1250,Toronto Dominion Centre / Design Exchange,43.6471768,-79.38157640000001,deKEFIR,43.65043319523819,-79.37939324949957,Ice Cream Shop
1251,Toronto Dominion Centre / Design Exchange,43.6471768,-79.38157640000001,John & Sons Oyster House,43.65065642537144,-79.38161285228475,Seafood Restaurant
1252,Toronto Dominion Centre / Design Exchange,43.6471768,-79.38157640000001,Shangri-La Toronto,43.64912919417502,-79.3865566853963,Hotel
1253,Toronto Dominion Centre / Design Exchange,43.6471768,-79.38157640000001,Toronto PATH System,43.64990340698978,-79.3830527039004,General Travel
1254,Toronto Dominion Centre / Design Exchange,43.6471768,-79.38157640000001,Rosalinda,43.650252483069295,-79.38515575620075,Vegetarian / Vegan Restaurant
1255,Toronto Dominion Centre / Design Exchange,43.6471768,-79.38157640000001,Scotiabank Arena,43.64344617535107,-79.37903988889991,Basketball Stadium
1256,Toronto Dominion Centre / Design Exchange,43.6471768,-79.38157640000001,Estiatorio Volos,43.65032912559998,-79.38453301297716,Greek Restaurant
1257,Toronto Dominion Centre / Design Exchange,43.6471768,-79.38157640000001,Boxcar Social Temperance,43.65055725249405,-79.38195634640063,Bar
1258,Toronto Dominion Centre / Design Exchange,43.6471768,-79.38157640000001,iQ Food Co,43.642851,-79.382081,Salad Place
1259,Toronto Dominion Centre / Design Exchange,43.6471768,-79.38157640000001,Real Sports Apparel,43.64285984835777,-79.38018363195047,Sporting Goods Shop
1260,Toronto Dominion Centre / Design Exchange,43.6471768,-79.38157640000001,The Ritz-Carlton,43.645330157595886,-79.38708901405334,Hotel
1261,Toronto Dominion Centre / Design Exchange,43.6471768,-79.38157640000001,The Chase,43.650951982093595,-79.37942201983014,New American Restaurant
1262,Toronto Dominion Centre / Design Exchange,43.6471768,-79.38157640000001,Assembly Chef's Hall,43.650578865093934,-79.3834119303614,Food Court
1263,Toronto Dominion Centre / Design Exchange,43.6471768,-79.38157640000001,Royal Alexandra Theatre,43.647255,-79.38753,Theater
1264,Toronto Dominion Centre / Design Exchange,43.6471768,-79.38157640000001,Biff's Bistro,43.647084825125084,-79.37634231908494,French Restaurant
1265,Toronto Dominion Centre / Design Exchange,43.6471768,-79.38157640000001,Jump,43.64814738516352,-79.37875242540652,American Restaurant
1266,Toronto Dominion Centre / Design Exchange,43.6471768,-79.38157640000001,Maple Leaf Square,43.64292522840183,-79.38089182467687,Plaza
1267,Toronto Dominion Centre / Design Exchange,43.6471768,-79.38157640000001,TOCA,43.64543117726125,-79.38705858895491,Italian Restaurant
1268,Toronto Dominion Centre / Design Exchange,43.6471768,-79.38157640000001,TELUS,43.64331243103257,-79.38099939294844,IT Services
1269,Toronto Dominion Centre / Design Exchange,43.6471768,-79.38157640000001,Air Canada Club,43.643224100030416,-79.37915938219528,Lounge
1270,Toronto Dominion Centre / Design Exchange,43.6471768,-79.38157640000001,Cosmopolitan Toronto Centre Hotel & Spa,43.64906432957466,-79.37759759701125,Hotel
1271,Toronto Dominion Centre / Design Exchange,43.6471768,-79.38157640000001,Spa My Blend by Clarins,43.645359,-79.387128,Spa
1272,Toronto Dominion Centre / Design Exchange,43.6471768,-79.38157640000001,Tim Hortons,43.646255967524645,-79.37957346439356,Coffee Shop
1273,Toronto Dominion Centre / Design Exchange,43.6471768,-79.38157640000001,Fune Japanese Restaurant,43.64851365544565,-79.38645657820041,Japanese Restaurant
1274,Toronto Dominion Centre / Design Exchange,43.6471768,-79.38157640000001,Garrison Bespoke,43.648102,-79.376334,Tailor Shop
1275,Toronto Dominion Centre / Design Exchange,43.6471768,-79.38157640000001,Szechuan Express,43.6469728132212,-79.37954884053248,Chinese Restaurant
1276,Toronto Dominion Centre / Design Exchange,43.6471768,-79.38157640000001,DAVIDsTEA,43.650546552943766,-79.38338493349875,Tea Room
1277,Toronto Dominion Centre / Design Exchange,43.6471768,-79.38157640000001,Hilton,43.6499459,-79.385479,Hotel
1278,Toronto Dominion Centre / Design Exchange,43.6471768,-79.38157640000001,Over Easy,43.64807704204346,-79.37759871575396,Breakfast Spot
1279,Toronto Dominion Centre / Design Exchange,43.6471768,-79.38157640000001,M Square Coffee Co,43.65121797253777,-79.38355459932247,Coffee Shop
1280,Toronto Dominion Centre / Design Exchange,43.6471768,-79.38157640000001,Tachi,43.65059603893127,-79.38339613055128,Sushi Restaurant
1281,Toronto Dominion Centre / Design Exchange,43.6471768,-79.38157640000001,Mercatto,43.6502431921682,-79.38081989149896,Italian Restaurant
1282,Toronto Dominion Centre / Design Exchange,43.6471768,-79.38157640000001,Le Germain Hotel,43.64312502979691,-79.38091770864038,Hotel
1283,Toronto Dominion Centre / Design Exchange,43.6471768,-79.38157640000001,Drake One Fifty,43.649589523564934,-79.38455694587901,Restaurant
1284,Toronto Dominion Centre / Design Exchange,43.6471768,-79.38157640000001,Bulldog On The Block,43.65065218852629,-79.38414092873634,Coffee Shop
1285,Toronto Dominion Centre / Design Exchange,43.6471768,-79.38157640000001,Delta Toronto Club Lounge,43.64308454373067,-79.38388489051405,Roof Deck
1286,Toronto Dominion Centre / Design Exchange,43.6471768,-79.38157640000001,Spirit of Hockey,43.64704692224217,-79.37753727586353,Sporting Goods Shop
1287,Toronto Dominion Centre / Design Exchange,43.6471768,-79.38157640000001,The Gabardine,43.65098801064232,-79.38122513218154,American Restaurant
1288,Toronto Dominion Centre / Design Exchange,43.6471768,-79.38157640000001,Meridian Hall,43.646292124205594,-79.37602179505662,Concert Hall
1289,Toronto Dominion Centre / Design Exchange,43.6471768,-79.38157640000001,The Adelaide Hotel Toronto,43.6498312,-79.3801639,Hotel
1290,Toronto Dominion Centre / Design Exchange,43.6471768,-79.38157640000001,Sweet Lulu,43.65055650489936,-79.38117543224395,Asian Restaurant
1291,Toronto Dominion Centre / Design Exchange,43.6471768,-79.38157640000001,One King West Hotel & Residence,43.6491395,-79.3778763,Hotel
1292,Toronto Dominion Centre / Design Exchange,43.6471768,-79.38157640000001,iQ Food Co,43.64748168603231,-79.37910417362639,Fast Food Restaurant
1293,Toronto Dominion Centre / Design Exchange,43.6471768,-79.38157640000001,Ruth's Chris Steak House,43.6499174,-79.3857238,Steakhouse
1294,Toronto Dominion Centre / Design Exchange,43.6471768,-79.38157640000001,Starbucks,43.650159,-79.377793,Coffee Shop
1295,Toronto Dominion Centre / Design Exchange,43.6471768,-79.38157640000001,Fast Fresh Foods,43.647707960663595,-79.3795487376397,Salad Place
1296,Toronto Dominion Centre / Design Exchange,43.6471768,-79.38157640000001,Irish Embassy,43.647918499361516,-79.37727345157903,Irish Pub
1297,Toronto Dominion Centre / Design Exchange,43.6471768,-79.38157640000001,Victoria's Restaurant,43.64929834396347,-79.37643067251867,Restaurant
1298,Toronto Dominion Centre / Design Exchange,43.6471768,-79.38157640000001,Hilton Toronto Executive Lounge,43.650363125865155,-79.38580184119992,Breakfast Spot
1299,Toronto Dominion Centre / Design Exchange,43.6471768,-79.38157640000001,Starbucks,43.64621307149554,-79.37908847368506,Coffee Shop
1300,Toronto Dominion Centre / Design Exchange,43.6471768,-79.38157640000001,Ninki Izakaya,43.65022782352305,-79.38486260004564,Japanese Restaurant
1301,Toronto Dominion Centre / Design Exchange,43.6471768,-79.38157640000001,John Allans,43.651446635211904,-79.38135389611388,Salon / Barbershop
1302,Toronto Dominion Centre / Design Exchange,43.6471768,-79.38157640000001,FLOCK Rotisserie + Greens,43.65098849486318,-79.38191708712704,Salad Place
1303,Toronto Dominion Centre / Design Exchange,43.6471768,-79.38157640000001,Brooks Brothers,43.646852351216,-79.37944665991276,Clothing Store
1304,Toronto Dominion Centre / Design Exchange,43.6471768,-79.38157640000001,Toronto Maple Leafs Hockey Club,43.645786474455754,-79.37980311832982,General Entertainment
1305,Toronto Dominion Centre / Design Exchange,43.6471768,-79.38157640000001,Colibri,43.651041,-79.384065,Taco Place
1306,Toronto Dominion Centre / Design Exchange,43.6471768,-79.38157640000001,Druxy's,43.648015481211395,-79.37990651776452,Deli / Bodega
1307,Toronto Dominion Centre / Design Exchange,43.6471768,-79.38157640000001,Shoppers Drug Mart,43.646448,-79.379615,Pharmacy
1308,Commerce Court / Victoria Hotel,43.6481985,-79.37981690000001,Equinox Bay Street,43.64809974034856,-79.37998869411526,Gym
1309,Commerce Court / Victoria Hotel,43.6481985,-79.37981690000001,Canoe,43.647452066183476,-79.38132001815676,Restaurant
1310,Commerce Court / Victoria Hotel,43.6481985,-79.37981690000001,Mos Mos Coffee,43.64815919753501,-79.37874450467258,Café
1311,Commerce Court / Victoria Hotel,43.6481985,-79.37981690000001,Walrus Pub & Beer Hall,43.64737470920577,-79.37951515363918,Pub
1312,Commerce Court / Victoria Hotel,43.6481985,-79.37981690000001,Pilot Coffee Roasters,43.648835391245896,-79.3809358125033,Coffee Shop
1313,Commerce Court / Victoria Hotel,43.6481985,-79.37981690000001,Cactus Club Cafe,43.6495520142626,-79.38167072512041,American Restaurant
1314,Commerce Court / Victoria Hotel,43.6481985,-79.37981690000001,DAVIDsTEA,43.64650585612388,-79.38014477491379,Tea Room
1315,Commerce Court / Victoria Hotel,43.6481985,-79.37981690000001,Hockey Hall Of Fame (Hockey Hall of Fame),43.646974451431056,-79.37732323942681,Museum
1316,Commerce Court / Victoria Hotel,43.6481985,-79.37981690000001,Adelaide Club Toronto,43.64927944291712,-79.38192123284551,Gym / Fitness Center
1317,Commerce Court / Victoria Hotel,43.6481985,-79.37981690000001,Maman,43.64830873804684,-79.38225333898805,Café
1318,Commerce Court / Victoria Hotel,43.6481985,-79.37981690000001,Beerbistro,43.64941904378835,-79.37723726034164,Gastropub
1319,Commerce Court / Victoria Hotel,43.6481985,-79.37981690000001,Café Plenty,43.6491179354577,-79.37831288380438,Café
1320,Commerce Court / Victoria Hotel,43.6481985,-79.37981690000001,Movenpick Cafe,43.647686808930885,-79.3772953884033,Café
1321,Commerce Court / Victoria Hotel,43.6481985,-79.37981690000001,Brick Street Bakery,43.6488151631615,-79.38060468610949,Bakery
1322,Commerce Court / Victoria Hotel,43.6481985,-79.37981690000001,King Taps,43.648475974183,-79.38205778358744,Gastropub
1323,Commerce Court / Victoria Hotel,43.6481985,-79.37981690000001,Craft Beer Market,43.6498722789121,-79.37839828995996,Beer Bar
1324,Commerce Court / Victoria Hotel,43.6481985,-79.37981690000001,Dineen Coffee,43.650497,-79.378765,Café
1325,Commerce Court / Victoria Hotel,43.6481985,-79.37981690000001,Olly Fresco's,43.646912231909276,-79.37959661696463,Deli / Bodega
1326,Commerce Court / Victoria Hotel,43.6481985,-79.37981690000001,Bymark,43.647217284018005,-79.38125188166379,Restaurant
1327,Commerce Court / Victoria Hotel,43.6481985,-79.37981690000001,Dineen @CommerceCourt,43.648250543365556,-79.38012728220869,Coffee Shop
1328,Commerce Court / Victoria Hotel,43.6481985,-79.37981690000001,Ki Modern Japanese + Bar,43.647167,-79.379608,Japanese Restaurant
1329,Commerce Court / Victoria Hotel,43.6481985,-79.37981690000001,deKEFIR,43.65043319523819,-79.37939324949957,Ice Cream Shop
1330,Commerce Court / Victoria Hotel,43.6481985,-79.37981690000001,Kupfert & Kim (First Canadian Place),43.64854659465186,-79.38162406470161,Gluten-free Restaurant
1331,Commerce Court / Victoria Hotel,43.6481985,-79.37981690000001,Pumpernickel's Deli,43.64883150054619,-79.38197006345457,Deli / Bodega
1332,Commerce Court / Victoria Hotel,43.6481985,-79.37981690000001,Chotto Matte,43.646473,-79.378782,Japanese Restaurant
1333,Commerce Court / Victoria Hotel,43.6481985,-79.37981690000001,Marché Mövenpick,43.6472616,-79.3785998,Restaurant
1334,Commerce Court / Victoria Hotel,43.6481985,-79.37981690000001,Starbucks,43.647261,-79.378599,Coffee Shop
1335,Commerce Court / Victoria Hotel,43.6481985,-79.37981690000001,Design Exchange,43.64797219581623,-79.38010382588462,Art Gallery
1336,Commerce Court / Victoria Hotel,43.6481985,-79.37981690000001,Cosmopolitan Toronto Centre Hotel & Spa,43.64906432957466,-79.37759759701125,Hotel
1337,Commerce Court / Victoria Hotel,43.6481985,-79.37981690000001,Hy's Steakhouse,43.649504756476944,-79.38291850488223,Steakhouse
1338,Commerce Court / Victoria Hotel,43.6481985,-79.37981690000001,iQ Food Co. (First Canadian Place),43.64835708519922,-79.38219241858727,Salad Place
1339,Commerce Court / Victoria Hotel,43.6481985,-79.37981690000001,The Chase,43.650951982093595,-79.37942201983014,New American Restaurant
1340,Commerce Court / Victoria Hotel,43.6481985,-79.37981690000001,The Fairmont Royal York,43.64544914616651,-79.3815076529019,Hotel
1341,Commerce Court / Victoria Hotel,43.6481985,-79.37981690000001,John & Sons Oyster House,43.65060229830571,-79.38155510682869,Seafood Restaurant
1342,Commerce Court / Victoria Hotel,43.6481985,-79.37981690000001,Richmond Station,43.65156872562108,-79.37926594000328,American Restaurant
1343,Commerce Court / Victoria Hotel,43.6481985,-79.37981690000001,Buster's Sea Cove,43.64777410584289,-79.37918080262172,Seafood Restaurant
1344,Commerce Court / Victoria Hotel,43.6481985,-79.37981690000001,Indigospirit,43.64834987590252,-79.38034747310336,Bookstore
1345,Commerce Court / Victoria Hotel,43.6481985,-79.37981690000001,Petit Four Bakery,43.647743692587085,-79.37958814250598,Sandwich Place
1346,Commerce Court / Victoria Hotel,43.6481985,-79.37981690000001,The National Club,43.64934259283233,-79.3805735731846,Wine Bar
1347,Commerce Court / Victoria Hotel,43.6481985,-79.37981690000001,GoodLife Fitness Toronto 137 Yonge Street,43.651242,-79.378068,Gym
1348,Commerce Court / Victoria Hotel,43.6481985,-79.37981690000001,Pilot Coffee Roasters,43.64501814464698,-79.3804150931199,Coffee Shop
1349,Commerce Court / Victoria Hotel,43.6481985,-79.37981690000001,John & Sons Oyster House,43.65065642537144,-79.38161285228475,Seafood Restaurant
1350,Commerce Court / Victoria Hotel,43.6481985,-79.37981690000001,The Omni King Edward Hotel,43.64919051601911,-79.37600612640387,Hotel
1351,Commerce Court / Victoria Hotel,43.6481985,-79.37981690000001,Garrison Bespoke,43.648102,-79.376334,Tailor Shop
1352,Commerce Court / Victoria Hotel,43.6481985,-79.37981690000001,WVRST,43.64496809087762,-79.38137631843854,Beer Bar
1353,Commerce Court / Victoria Hotel,43.6481985,-79.37981690000001,Biff's Bistro,43.647084825125084,-79.37634231908494,French Restaurant
1354,Commerce Court / Victoria Hotel,43.6481985,-79.37981690000001,Berczy Park,43.64804835388851,-79.3751722909452,Park
1355,Commerce Court / Victoria Hotel,43.6481985,-79.37981690000001,The Keg Steakhouse + Bar - York Street,43.64998659318569,-79.38410336664538,Restaurant
1356,Commerce Court / Victoria Hotel,43.6481985,-79.37981690000001,Over Easy,43.64807704204346,-79.37759871575396,Breakfast Spot
1357,Commerce Court / Victoria Hotel,43.6481985,-79.37981690000001,Starbucks,43.646731,-79.383951,Coffee Shop
1358,Commerce Court / Victoria Hotel,43.6481985,-79.37981690000001,Starbucks,43.64902831957521,-79.38159290007317,Coffee Shop
1359,Commerce Court / Victoria Hotel,43.6481985,-79.37981690000001,Brookfield Place,43.646790641203026,-79.37876938530562,Shopping Mall
1360,Commerce Court / Victoria Hotel,43.6481985,-79.37981690000001,Sam James Coffee Bar (SJCB),43.64788137014028,-79.38433152836829,Café
1361,Commerce Court / Victoria Hotel,43.6481985,-79.37981690000001,Papyrus,43.64819540954937,-79.3813921854217,Gift Shop
1362,Commerce Court / Victoria Hotel,43.6481985,-79.37981690000001,Boxcar Social Temperance,43.65055725249405,-79.38195634640063,Bar
